caseid_new,caseid_wave,qualified?,survey_completed_new,followup_HCMST_yrmo,relationship_status,married_year,married_month,breakup_year_combo,breakup_month_combo,got_married?_new
2581443,2581443_5,disqualified,,,,,,,,
2582441,2582441_5,qualified,no,,,,,,,
2583291,2583291_5,qualified,no,,,,,,,
2585571,2585571_5,qualified,yes,201412.0,still together,,,,,
2586593,2586593_5,disqualified,,,,,,,,
2587515,2587515_5,disqualified,,,,,,,,
2588496,2588496_5,qualified,yes,201503.0,still together,,,,,no
2589535,2589535_5,qualified,yes,201412.0,still together,,,,,no
2590683,2590683_5,disqualified,,,,,,,,
2591556,2591556_5,disqualified,,,,,,,,
2593555,2593555_5,disqualified,,,,,,,,
2594431,2594431_5,disqualified,,,,,,,,
2595533,2595533_5,qualified,yes,201412.0,still together,,,,,
2596391,2596391_5,qualified,yes,201412.0,still together,,,,,
2597631,2597631_5,qualified,yes,201412.0,still together,,,,,
2598385,2598385_5,disqualified,,,,,,,,
2599575,2599575_5,disqualified,,,,,,,,
2600415,2600415_5,disqualified,,,,,,,,
2602436,2602436_5,disqualified,,,,,,,,
2603411,2603411_5,qualified,yes,201412.0,still together,,,,,
2604475,2604475_5,disqualified,,,,,,,,
2605456,2605456_5,qualified,no,,,,,,,
2606331,2606331_5,qualified,no,,,,,,,
2607495,2607495_5,qualified,no,,,,,,,
2608691,2608691_5,qualified,no,,,,,,,
2609225,2609225_5,qualified,yes,201412.0,still together,,,,,
2610465,2610465_5,disqualified,,,,,,,,
2611571,2611571_5,qualified,yes,201412.0,still together,,,,,
2613456,2613456_5,qualified,no,,,,,,,
2614361,2614361_5,qualified,no,,,,,,,
2615546,2615546_5,qualified,yes,201503.0,still together,,,,,no
2616381,2616381_5,qualified,yes,201501.0,still together,,,,,
2617245,2617245_5,qualified,yes,201412.0,still together,,,,,no
2618441,2618441_5,qualified,yes,201412.0,still together,,,,,
2619511,2619511_5,qualified,yes,201412.0,still together,,,,,
2620791,2620791_5,qualified,no,,,,,,,
2621593,2621593_5,qualified,yes,201412.0,still together,,,,,no
2622321,2622321_5,qualified,no,,,,,,,
2624575,2624575_5,disqualified,,,,,,,,
2625586,2625586_5,qualified,yes,201412.0,still together,,,,,no
2628565,2628565_5,disqualified,,,,,,,,
2629351,2629351_5,qualified,no,,,,,,,
2630582,2630582_5,disqualified,,,,,,,,
2631603,2631603_5,qualified,yes,201412.0,still together,,,,,no
2632351,2632351_5,qualified,no,,,,,,,
2633215,2633215_5,disqualified,,,,,,,,
2634401,2634401_5,qualified,yes,201412.0,still together,,,,,
2635305,2635305_5,qualified,no,,,,,,,
2636625,2636625_5,disqualified,,,,,,,,
2637661,2637661_5,qualified,yes,201412.0,still together,,,,,
2638581,2638581_5,disqualified,,,,,,,,
2639255,2639255_5,disqualified,,,,,,,,
2640441,2640441_5,qualified,no,,,,,,,
2641401,2641401_5,qualified,no,,,,,,,
2642411,2642411_5,qualified,no,,,,,,,
2643741,2643741_5,qualified,yes,201412.0,still together,,,,,
2644693,2644693_5,disqualified,,,,,,,,
2645415,2645415_5,disqualified,,,,,,,,
2646385,2646385_5,disqualified,,,,,,,,
2648596,2648596_5,qualified,yes,201412.0,still together,,,,,no
2649375,2649375_5,qualified,no,,,,,,,
2650431,2650431_5,qualified,no,,,,,,,
2651661,2651661_5,qualified,yes,201502.0,still together,,,,,
2652493,2652493_5,qualified,no,,,,,,,
2654745,2654745_5,qualified,no,,,,,,,
2655275,2655275_5,qualified,no,,,,,,,
2656616,2656616_5,qualified,no,,,,,,,
2657451,2657451_5,qualified,no,,,,,,,
2658662,2658662_5,disqualified,,,,,,,,
2660401,2660401_5,qualified,no,,,,,,,
2662482,2662482_5,disqualified,,,,,,,,
2664241,2664241_5,qualified,no,,,,,,,
2666271,2666271_5,qualified,no,,,,,,,
2667431,2667431_5,qualified,no,,,,,,,
2668501,2668501_5,qualified,no,,,,,,,
2670301,2670301_5,qualified,no,,,,,,,
2671845,2671845_5,disqualified,,,,,,,,
2672556,2672556_5,qualified,yes,201412.0,still together,,,,,
2673591,2673591_5,qualified,no,,,,,,,
2674225,2674225_5,disqualified,,,,,,,,
2676722,2676722_5,disqualified,,,,,,,,
2677431,2677431_5,qualified,no,,,,,,,
2678485,2678485_5,qualified,no,,,,,,,
2679701,2679701_5,qualified,yes,201412.0,still together,,,,,
2680453,2680453_5,disqualified,,,,,,,,
2681396,2681396_5,qualified,no,,,,,,,
2682456,2682456_5,qualified,yes,201412.0,still together,,,,,
2683531,2683531_5,qualified,yes,201412.0,still together,,,,,
2684336,2684336_5,qualified,yes,201412.0,still together,,,,,
2686633,2686633_5,qualified,no,,,,,,,
2687386,2687386_5,disqualified,,,,,,,,
2688461,2688461_5,qualified,no,,,,,,,
2689465,2689465_5,disqualified,,,,,,,,
2690361,2690361_5,qualified,yes,201412.0,still together,,,,,
2691566,2691566_5,disqualified,,,,,,,,
2692511,2692511_5,qualified,yes,201412.0,still together,,,,,
2694255,2694255_5,disqualified,,,,,,,,
2695451,2695451_5,qualified,yes,201412.0,still together,,,,,
2697631,2697631_5,qualified,yes,201412.0,still together,,,,,
2698556,2698556_5,qualified,yes,201412.0,still together,,,,,no
2699215,2699215_5,disqualified,,,,,,,,
2700391,2700391_5,qualified,no,,,,,,,
2702381,2702381_5,qualified,no,,,,,,,
2703281,2703281_5,qualified,yes,201412.0,still together,,,,,
2704721,2704721_5,qualified,no,,,,,,,
2705406,2705406_5,disqualified,,,,,,,,
2706493,2706493_5,disqualified,,,,,,,,
2707494,2707494_5,qualified,no,,,,,,,
2708543,2708543_5,disqualified,,,,,,,,
2709552,2709552_5,disqualified,,,,,,,,
2710455,2710455_5,qualified,no,,,,,,,
2711361,2711361_5,qualified,yes,201412.0,still together,,,,,
2712505,2712505_5,qualified,no,,,,,,,
2713461,2713461_5,qualified,no,,,,,,,
2714781,2714781_5,disqualified,,,,,,,,
2715515,2715515_5,disqualified,,,,,,,,
2716696,2716696_5,disqualified,,,,,,,,
2717481,2717481_5,disqualified,,,,,,,,
2719291,2719291_5,qualified,yes,201412.0,still together,,,,,
2722205,2722205_5,disqualified,,,,,,,,
2723611,2723611_5,qualified,no,,,,,,,
2724356,2724356_5,qualified,no,,,,,,,
2725295,2725295_5,qualified,yes,201412.0,still together,2014.0,May,,,yes
2726401,2726401_5,qualified,no,,,,,,,
2727255,2727255_5,disqualified,,,,,,,,
2729365,2729365_5,qualified,no,,,,,,,
2730501,2730501_5,qualified,no,,,,,,,
2731205,2731205_5,disqualified,,,,,,,,
2732375,2732375_5,disqualified,,,,,,,,
2733643,2733643_5,qualified,no,,,,,,,
2734782,2734782_5,disqualified,,,,,,,,
2735421,2735421_5,qualified,no,,,,,,,
2736284,2736284_5,qualified,yes,201412.0,broke up,,,,,
2737331,2737331_5,qualified,no,,,,,,,
2739513,2739513_5,disqualified,,,,,,,,
2740543,2740543_5,disqualified,,,,,,,,
2741471,2741471_5,qualified,no,,,,,,,
2743486,2743486_5,disqualified,,,,,,,,
2744281,2744281_5,qualified,no,,,,,,,
2745305,2745305_5,qualified,no,,,,,,,
2746506,2746506_5,disqualified,,,,,,,,
2747491,2747491_5,qualified,no,,,,,,,
2748632,2748632_5,disqualified,,,,,,,,
2749481,2749481_5,qualified,no,,,,,,,
2751461,2751461_5,qualified,no,,,,,,,
2753551,2753551_5,qualified,yes,201411.0,still together,,,,,
2754692,2754692_5,disqualified,,,,,,,,
2755483,2755483_5,disqualified,,,,,,,,
2756231,2756231_5,qualified,no,,,,,,,
2757531,2757531_5,qualified,no,,,,,,,
2758456,2758456_5,qualified,no,,,,,,,
2759424,2759424_5,qualified,no,,,,,,,
2760553,2760553_5,disqualified,,,,,,,,
2762355,2762355_5,qualified,no,,,,,,,
2763486,2763486_5,qualified,yes,201412.0,still together,,,,,no
2764561,2764561_5,qualified,no,,,,,,,
2765291,2765291_5,qualified,no,,,,,,,
2766495,2766495_5,qualified,no,,,,,,,
2767503,2767503_5,disqualified,,,,,,,,
2768761,2768761_5,qualified,no,,,,,,,
2769621,2769621_5,qualified,yes,201412.0,still together,,,,,
2771331,2771331_5,qualified,no,,,,,,,
2772385,2772385_5,disqualified,,,,,,,,
2773391,2773391_5,qualified,yes,201412.0,broke up,,,2013.0,July,
2775495,2775495_5,qualified,no,,,,,,,
2776351,2776351_5,qualified,no,,,,,,,
2777215,2777215_5,qualified,yes,201412.0,still together,,,,,
2778431,2778431_5,qualified,yes,201412.0,still together,,,,,
2779285,2779285_5,disqualified,,,,,,,,
2780461,2780461_5,qualified,yes,201412.0,still together,,,,,
2781773,2781773_5,qualified,no,,,,,,,
2783571,2783571_5,qualified,yes,201411.0,still together,,,,,
2784335,2784335_5,disqualified,,,,,,,,
2785271,2785271_5,qualified,no,,,,,,,
2786666,2786666_5,qualified,yes,201412.0,still together,,,,,no
2787225,2787225_5,disqualified,,,,,,,,
2788351,2788351_5,qualified,yes,201502.0,still together,,,,,
2789491,2789491_5,qualified,no,,,,,,,
2791391,2791391_5,disqualified,,,,,,,,
2792381,2792381_5,qualified,yes,201412.0,still together,,,,,
2793416,2793416_5,qualified,yes,201412.0,still together,,,,,
2794335,2794335_5,qualified,no,,,,,,,
2795343,2795343_5,disqualified,,,,,,,,
2796782,2796782_5,disqualified,,,,,,,,
2797496,2797496_5,qualified,no,,,,,,,
2798711,2798711_5,qualified,yes,201412.0,still together,,,,,
2799525,2799525_5,qualified,no,,,,,,,
2800266,2800266_5,qualified,yes,201412.0,still together,,,,,
2802655,2802655_5,qualified,no,,,,,,,
2803531,2803531_5,qualified,yes,201412.0,still together,,,,,
2804395,2804395_5,disqualified,,,,,,,,
2805475,2805475_5,disqualified,,,,,,,,
2806576,2806576_5,qualified,no,,,,,,,
2808495,2808495_5,disqualified,,,,,,,,
2809516,2809516_5,qualified,no,,,,,,,
2810195,2810195_5,qualified,no,,,,,,,
2811741,2811741_5,qualified,no,,,,,,,
2812441,2812441_5,qualified,no,,,,,,,
2813321,2813321_5,disqualified,,,,,,,,
2814495,2814495_5,qualified,yes,201503.0,still together,,,,,no
2815763,2815763_5,disqualified,,,,,,,,
2817571,2817571_5,qualified,no,,,,,,,
2818471,2818471_5,qualified,yes,201412.0,still together,,,,,
2819881,2819881_5,qualified,no,,,,,,,
2820571,2820571_5,qualified,yes,201412.0,still together,,,,,
2822526,2822526_5,qualified,yes,201412.0,still together,,,,,no
2823436,2823436_5,disqualified,,,,,,,,
2824553,2824553_5,qualified,no,,,,,,,
2825881,2825881_5,disqualified,,,,,,,,
2826321,2826321_5,qualified,no,,,,,,,
2828511,2828511_5,qualified,no,,,,,,,
2830693,2830693_5,disqualified,,,,,,,,
2831285,2831285_5,disqualified,,,,,,,,
2832291,2832291_5,qualified,no,,,,,,,
2833505,2833505_5,qualified,no,,,,,,,
2834301,2834301_5,qualified,no,,,,,,,
2835555,2835555_5,disqualified,,,,,,,,
2836511,2836511_5,qualified,no,,,,,,,
2837832,2837832_5,disqualified,,,,,,,,
2839411,2839411_5,qualified,no,,,,,,,
2840371,2840371_5,qualified,no,,,,,,,
2841235,2841235_5,qualified,yes,201412.0,broke up,,,2010.0,April,
2842781,2842781_5,qualified,yes,201412.0,still together,,,,,
2843431,2843431_5,qualified,yes,201412.0,still together,,,,,
2844291,2844291_5,disqualified,,,,,,,,
2845381,2845381_5,qualified,yes,201411.0,still together,,,,,
2846315,2846315_5,qualified,yes,201412.0,still together,,,,,no
2847371,2847371_5,qualified,no,,,,,,,
2848761,2848761_5,qualified,no,,,,,,,
2849325,2849325_5,disqualified,,,,,,,,
2850731,2850731_5,qualified,no,,,,,,,
2851583,2851583_5,disqualified,,,,,,,,
2852225,2852225_5,qualified,no,,,,,,,
2853301,2853301_5,qualified,yes,201412.0,still together,,,,,
2854401,2854401_5,qualified,yes,201412.0,still together,,,,,
2855671,2855671_5,qualified,no,,,,,,,
2857341,2857341_5,disqualified,,,,,,,,
2858602,2858602_5,disqualified,,,,,,,,
2859286,2859286_5,qualified,no,,,,,,,
2860413,2860413_5,disqualified,,,,,,,,
2861215,2861215_5,qualified,no,,,,,,,
2862435,2862435_5,disqualified,,,,,,,,
2863466,2863466_5,qualified,no,,,,,,,
2866471,2866471_5,qualified,yes,201412.0,still together,,,,,
2867635,2867635_5,disqualified,,,,,,,,
2868606,2868606_5,qualified,no,,,,,,,
2869721,2869721_5,qualified,no,,,,,,,
2870643,2870643_5,disqualified,,,,,,,,
2871516,2871516_5,qualified,no,,,,,,,
2872503,2872503_5,qualified,no,,,,,,,
2873276,2873276_5,disqualified,,,,,,,,
2874421,2874421_5,qualified,no,,,,,,,
2875673,2875673_5,disqualified,,,,,,,,
2876526,2876526_5,qualified,no,,,,,,,
2877411,2877411_5,qualified,no,,,,,,,
2878781,2878781_5,qualified,no,,,,,,,
2879445,2879445_5,disqualified,,,,,,,,
2880391,2880391_5,qualified,yes,201412.0,still together,,,,,
2881561,2881561_5,qualified,no,,,,,,,
2882405,2882405_5,disqualified,,,,,,,,
2883461,2883461_5,qualified,no,,,,,,,
2884681,2884681_5,qualified,yes,201412.0,still together,,,,,
2885256,2885256_5,qualified,yes,201501.0,still together,,,,,
2887261,2887261_5,qualified,yes,201411.0,still together,,,,,
2889285,2889285_5,disqualified,,,,,,,,
2890236,2890236_5,qualified,yes,201412.0,broke up,,,2014.0,November,
2891361,2891361_5,disqualified,,,,,,,,
2892291,2892291_5,qualified,no,,,,,,,
2893255,2893255_5,qualified,no,,,,,,,
2894225,2894225_5,disqualified,,,,,,,,
2895566,2895566_5,qualified,no,,,,,,,
2896195,2896195_5,disqualified,,,,,,,,
2897401,2897401_5,qualified,no,,,,,,,
2898641,2898641_5,qualified,no,,,,,,,
2899523,2899523_5,disqualified,,,,,,,,
2901465,2901465_5,disqualified,,,,,,,,
2902291,2902291_5,qualified,yes,201412.0,still together,,,,,
2903453,2903453_5,qualified,yes,201412.0,still together,,,,,no
2904546,2904546_5,qualified,no,,,,,,,
2905436,2905436_5,qualified,no,,,,,,,
2906325,2906325_5,qualified,no,,,,,,,
2907761,2907761_5,disqualified,,,,,,,,
2908413,2908413_5,qualified,yes,201412.0,still together,,,,,
2910801,2910801_5,qualified,yes,201412.0,still together,,,,,
2911455,2911455_5,disqualified,,,,,,,,
2912753,2912753_5,disqualified,,,,,,,,
2913266,2913266_5,qualified,yes,201411.0,still together,,,,,
2914495,2914495_5,disqualified,,,,,,,,
2915356,2915356_5,disqualified,,,,,,,,
2916575,2916575_5,disqualified,,,,,,,,
2917751,2917751_5,disqualified,,,,,,,,
2918525,2918525_5,qualified,no,,,,,,,
2919505,2919505_5,qualified,no,,,,,,,
2920513,2920513_5,qualified,no,,,,,,,
2923486,2923486_5,qualified,no,,,,,,,
2924471,2924471_5,qualified,no,,,,,,,
2925235,2925235_5,qualified,no,,,,,,,
2926403,2926403_5,disqualified,,,,,,,,
2927215,2927215_5,disqualified,,,,,,,,
2928503,2928503_5,disqualified,,,,,,,,
2929295,2929295_5,qualified,no,,,,,,,
2931391,2931391_5,qualified,yes,201411.0,still together,,,,,
2932541,2932541_5,qualified,yes,201412.0,still together,,,,,
2933625,2933625_5,disqualified,,,,,,,,
2934316,2934316_5,qualified,no,,,,,,,
2935476,2935476_5,qualified,no,,,,,,,
2936265,2936265_5,qualified,no,,,,,,,
2937511,2937511_5,qualified,yes,201502.0,still together,,,,,
2939601,2939601_5,qualified,no,,,,,,,
2940495,2940495_5,disqualified,,,,,,,,
2941421,2941421_5,qualified,no,,,,,,,
2942506,2942506_5,qualified,no,,,,,,,
2943451,2943451_5,qualified,no,,,,,,,
2944772,2944772_5,disqualified,,,,,,,,
2945701,2945701_5,qualified,no,,,,,,,
2947543,2947543_5,qualified,no,,,,,,,
2948394,2948394_5,qualified,no,,,,,,,
2949755,2949755_5,qualified,no,,,,,,,
2950445,2950445_5,qualified,no,,,,,,,
2951803,2951803_5,disqualified,,,,,,,,
2954512,2954512_5,disqualified,,,,,,,,
2955792,2955792_5,disqualified,,,,,,,,
2956541,2956541_5,disqualified,,,,,,,,
2957255,2957255_5,disqualified,,,,,,,,
2958495,2958495_5,qualified,yes,201412.0,still together,,,,,no
